-13.807,-3.534,4.573,1.002,1.084,-0.007
-13.398,-3.285,4.484,0.895,1.179,0.108
-13.211,-3.136,4.377,0.807,1.250,0.201
-13.111,-3.029,4.216,0.714,1.318,0.295
-13.099,-2.945,3.955,0.585,1.399,0.417
-13.135,-2.885,3.687,0.487,1.450,0.502
-13.182,-2.794,3.373,0.389,1.495,0.582
-13.254,-2.710,3.005,0.291,1.532,0.657
-13.355,-2.648,2.433,0.164,1.572,0.744
-13.463,-2.612,1.973,0.074,1.595,0.800
-13.558,-2.567,1.499,-0.010,1.605,0.848
-13.621,-2.473,0.721,-0.107,1.603,0.899
-13.647,-2.389,0.158,-0.165,1.591,0.929
-13.604,-2.248,-0.448,-0.209,1.569,0.950
-13.491,-1.968,-1.295,-0.242,1.533,0.972
-13.360,-1.717,-1.891,-0.245,1.500,0.985
-13.242,-1.480,-2.480,-0.226,1.460,0.993
-13.087,-1.245,-3.144,-0.168,1.398,0.994
-12.943,-1.101,-3.572,-0.102,1.347,0.986
-12.771,-0.917,-3.888,-0.015,1.289,0.969
-12.419,-0.555,-4.221,0.126,1.210,0.934
-12.076,-0.168,-4.424,0.249,1.160,0.901
-11.672,0.280,-4.587,0.384,1.130,0.864
-11.143,0.879,-4.695,0.577,1.125,0.811
-10.819,1.231,-4.638,0.730,1.143,0.764
-10.561,1.496,-4.472,0.885,1.168,0.711
-10.218,1.755,-4.056,1.089,1.192,0.626
-7.877,3.048,-2.025,1.645,1.049,0.297
-6.809,3.601,-1.281,1.765,0.960,0.212
-6.007,3.943,-0.682,1.842,0.882,0.159
-5.121,4.290,-0.108,1.904,0.803,0.119
-4.001,4.858,0.826,1.959,0.699,0.078
-3.218,5.318,1.556,1.976,0.607,0.052
-2.449,5.760,2.231,1.972,0.502,0.031
-1.683,6.110,2.830,1.948,0.386,0.016
-0.749,6.445,3.539,1.890,0.207,0.001
-0.148,6.646,3.998,1.834,0.047,-0.005
0.318,6.744,4.396,1.773,-0.147,-0.010
0.697,6.634,4.812,1.693,-0.465,-0.018
0.747,6.402,5.013,1.642,-0.748,-0.032
0.587,6.000,5.100,1.604,-1.065,-0.060
0.129,5.241,5.085,1.581,-1.531,-0.129
-0.302,4.640,4.958,1.592,-1.899,-0.210
-0.709,4.094,4.695,1.632,-2.263,-0.318
-1.178,3.395,4.175,1.742,-2.707,-0.504
-1.389,2.880,3.735,1.877,-2.986,-0.672
-1.427,2.433,3.306,2.062,-3.208,-0.863
-1.176,1.975,2.873,2.380,-3.387,-1.141
-0.800,1.750,2.761,2.668,-3.429,-1.359
-0.306,1.559,2.890,2.989,-3.393,-1.565
0.294,1.429,3.381,3.330,-3.289,-1.763
1.156,1.329,4.609,3.785,-3.079,-2.001
1.865,1.250,5.825,4.108,-2.889,-2.153
2.581,1.087,7.314,4.397,-2.686,-2.279
3.567,0.828,9.603,4.715,-2.423,-2.398
4.341,0.656,11.418,4.895,-2.244,-2.449
5.148,0.536,13.273,5.021,-2.082,-2.463
6.206,0.369,15.711,5.101,-1.891,-2.429
6.888,0.235,17.511,5.091,-1.764,-2.367
7.439,0.103,19.252,5.019,-1.651,-2.278
7.848,-0.069,21.380,4.828,-1.525,-2.131
7.937,-0.271,22.838,4.614,-1.456,-2.009
7.896,-0.508,24.100,4.349,-1.410,-1.879
7.726,-0.824,25.422,3.926,-1.381,-1.706
7.539,-1.058,26.121,3.570,-1.377,-1.578
7.348,-1.279,26.576,3.187,-1.380,-1.454
7.015,-1.532,26.865,2.656,-1.384,-1.298
7.063,-1.662,26.588,2.252,-1.375,-1.193
7.238,-1.705,26.195,1.852,-1.310,-1.081
7.551,-1.492,25.726,1.330,-1.179,-0.915
7.822,-1.188,25.201,0.950,-1.071,-0.775
7.994,-0.883,24.555,0.582,-0.958,-0.621
8.092,-0.596,23.446,0.118,-0.808,-0.396
8.035,-0.515,22.412,-0.206,-0.686,-0.220
7.851,-0.476,21.335,-0.503,-0.560,-0.042
7.432,-0.338,19.843,-0.859,-0.399,0.193
7.037,-0.175,18.663,-1.095,-0.287,0.362
6.620,0.043,17.432,-1.306,-0.182,0.524
6.017,0.366,15.735,-1.542,-0.049,0.727
5.516,0.594,14.473,-1.684,0.048,0.866
4.970,0.781,13.214,-1.793,0.142,0.994
4.367,0.936,12.012,-1.871,0.231,1.108
0.443,6.333,14.882,0.566,0.591,0.261
0.194,6.457,15.445,0.413,0.608,0.286
-0.153,6.527,15.807,0.232,0.607,0.305
-0.575,6.548,15.988,0.033,0.584,0.315
-1.259,6.440,15.890,-0.250,0.517,0.307
-1.803,6.311,15.589,-0.463,0.441,0.283
-2.342,6.184,15.103,-0.673,0.343,0.244
-3.033,6.019,14.234,-0.935,0.191,0.171
-3.548,5.883,13.489,-1.112,0.065,0.099
-4.041,5.624,12.759,-1.269,-0.068,0.016
-4.626,5.004,11.885,-1.445,-0.248,-0.118
-4.968,4.544,11.344,-1.561,-0.380,-0.233
-5.162,4.223,10.886,-1.664,-0.500,-0.356
-5.188,3.953,10.458,-1.791,-0.639,-0.520
-4.987,3.828,10.187,-1.882,-0.730,-0.633
-4.606,3.735,9.902,-1.970,-0.808,-0.731
-3.912,3.634,9.572,-2.079,-0.884,-0.824
-3.321,3.543,9.352,-2.155,-0.917,-0.862
-2.756,3.448,9.167,-2.227,-0.936,-0.870
-2.095,3.304,8.978,-2.312,-0.948,-0.834
-1.702,3.191,8.815,-2.368,-0.949,-0.776
-1.410,3.098,8.636,-2.414,-0.940,-0.695
-1.223,2.966,8.298,-2.463,-0.897,-0.560
-1.250,2.816,8.033,-2.491,-0.838,-0.446
-1.403,2.658,7.745,-2.512,-0.756,-0.326
-1.765,2.473,7.350,-2.528,-0.624,-0.165
-2.145,2.377,7.065,-2.530,-0.516,-0.046
-2.588,2.332,6.754,-2.526,-0.408,0.071
-3.285,2.361,6.349,-2.512,-0.264,0.223
-3.900,2.385,6.053,-2.494,-0.159,0.332
-4.599,2.373,5.746,-2.471,-0.057,0.433
-5.657,2.354,5.322,-2.428,0.072,0.552
-6.555,2.313,5.001,-2.388,0.159,0.624
-7.513,2.212,4.717,-2.341,0.234,0.679
-8.847,2.009,4.389,-2.271,0.317,0.720
-9.871,1.793,4.214,-2.212,0.362,0.725
-10.877,1.480,4.092,-2.152,0.394,0.707
-12.148,0.982,4.029,-2.076,0.419,0.646
-12.989,0.670,4.044,-2.029,0.430,0.575
-13.721,0.409,4.099,-1.995,0.439,0.485
-14.521,0.069,4.202,-1.974,0.448,0.342
-14.954,-0.175,4.283,-1.978,0.455,0.224
-15.273,-0.373,4.384,-1.998,0.457,0.098
-15.490,-0.637,4.468,-2.049,0.445,-0.073
-15.560,-0.831,4.496,-2.102,0.423,-0.199
-15.560,-1.008,4.484,-2.162,0.380,-0.318
-15.423,-1.209,4.374,-2.244,0.293,-0.462
-14.609,-1.767,3.072,-2.421,0.002,-0.778
-14.401,-1.937,2.576,-2.431,-0.036,-0.827
-14.229,-2.035,2.186,-2.423,-0.043,-0.849
-14.054,-2.116,1.824,-2.400,-0.031,-0.861
-13.831,-2.191,1.365,-2.347,0.015,-0.859
-13.668,-2.212,1.051,-2.294,0.067,-0.845
-13.508,-2.241,0.761,-2.233,0.130,-0.816
-13.343,-2.318,0.400,-2.140,0.227,-0.758
-13.266,-2.373,0.139,-2.064,0.312,-0.703
-13.233,-2.442,-0.096,-1.985,0.406,-0.639
-13.278,-2.535,-0.350,-1.878,0.540,-0.548
-13.357,-2.622,-0.500,-1.797,0.643,-0.478
-13.494,-2.708,-0.618,-1.718,0.740,-0.406
-13.757,-2.765,-0.721,-1.617,0.852,-0.307
-14.020,-2.804,-0.800,-1.543,0.920,-0.235
-14.329,-2.851,-0.874,-1.471,0.974,-0.169
-14.806,-2.990,-0.974,-1.379,1.023,-0.091
-15.215,-3.146,-1.063,-1.314,1.045,-0.042
-15.811,-3.443,-1.106,-1.231,1.052,0.006
-16.158,-3.773,-0.958,-1.171,1.035,0.025
-16.338,-3.661,-0.754,-1.113,0.969,0.030
-16.477,-3.132,-0.783,-1.030,0.844,0.059
-16.723,-3.038,-1.192,-0.957,0.791,0.106
-17.229,-3.421,-1.652,-0.873,0.813,0.147
-18.261,-3.931,-2.004,-0.752,0.948,0.161
-19.134,-4.070,-1.982,-0.656,1.084,0.133
-21.883,-4.520,-0.740,-0.205,1.287,-0.289
-22.338,-5.277,-0.814,-0.120,1.306,-0.380
-22.769,-6.115,-0.855,-0.045,1.383,-0.493
-23.298,-6.567,-0.311,0.021,1.518,-0.682
-23.542,-6.591,0.390,0.041,1.580,-0.833
-23.554,-6.704,1.037,0.038,1.579,-0.985
-23.123,-7.029,1.638,0.000,1.516,-1.180
-22.515,-7.259,1.987,-0.051,1.451,-1.310
-21.727,-7.429,2.263,-0.121,1.381,-1.420
-20.552,-7.544,2.593,-0.239,1.289,-1.527
-19.673,-7.599,2.832,-0.343,1.218,-1.575
-18.816,-7.640,3.014,-0.459,1.142,-1.597
-17.746,-7.793,3.158,-0.627,1.034,-1.591
-16.989,-7.973,3.168,-0.758,0.946,-1.562
-16.245,-8.174,3.057,-0.887,0.858,-1.513
-15.253,-8.389,2.749,-1.051,0.741,-1.417
-14.521,-8.480,2.423,-1.159,0.659,-1.324
-13.822,-8.531,2.009,-1.252,0.585,-1.212
-13.001,-8.593,1.346,-1.350,0.496,-1.036
-12.510,-8.645,0.812,-1.401,0.437,-0.889
-12.019,-8.677,0.043,-1.434,0.365,-0.676
-11.782,-8.681,-0.582,-1.429,0.316,-0.509
-11.617,-8.689,-1.231,-1.395,0.276,-0.338
-11.490,-8.689,-2.131,-1.305,0.243,-0.112
-11.430,-8.657,-2.820,-1.200,0.241,0.055
-11.406,-8.612,-3.481,-1.064,0.267,0.217
-11.392,-8.454,-4.132,-0.837,0.351,0.420
-11.404,-8.258,-4.463,-0.639,0.447,0.561
-11.801,-7.089,-4.096,0.344,1.105,1.091
-11.935,-6.857,-3.663,0.516,1.249,1.176
-12.060,-6.644,-3.141,0.660,1.380,1.251
-12.163,-6.383,-2.404,0.808,1.512,1.337
-12.165,-6.155,-1.820,0.882,1.584,1.394
-12.091,-5.947,-1.264,0.924,1.628,1.449
-11.933,-5.638,-0.632,0.934,1.636,1.522
-11.789,-5.387,-0.237,0.910,1.613,1.578
-11.631,-5.140,0.067,0.865,1.571,1.638
-11.404,-4.805,0.333,0.778,1.494,1.725
-11.236,-4.513,0.460,0.699,1.425,1.794
-11.078,-4.175,0.496,0.612,1.353,1.867
-10.956,-3.809,0.429,0.524,1.279,1.943
-10.867,-3.385,0.192,0.410,1.189,2.043
-10.896,-3.141,-0.050,0.330,1.133,2.114
-11.006,-2.935,-0.352,0.260,1.091,2.175
-11.222,-2.677,-0.802,0.183,1.059,2.242
-11.428,-2.466,-1.123,0.139,1.045,2.277
-11.633,-2.227,-1.475,0.106,1.037,2.299
-11.866,-1.956,-1.963,0.077,1.026,2.309
-12.012,-1.856,-2.337,0.074,1.017,2.303
-12.146,-1.824,-2.710,0.086,1.003,2.286
-12.222,-1.796,-3.079,0.127,0.976,2.248
-12.175,-1.697,-3.261,0.173,0.941,2.209
-12.002,-1.523,-3.433,0.233,0.895,2.162
-11.609,-1.219,-3.587,0.327,0.824,2.095
-11.200,-0.903,-3.656,0.404,0.765,2.048
-10.719,-0.560,-3.701,0.487,0.703,2.006
-10.060,-0.120,-3.625,0.603,0.614,1.960
-9.596,0.148,-3.541,0.695,0.547,1.931
-9.155,0.395,-3.397,0.789,0.485,1.904
-8.559,0.769,-3.146,0.915,0.411,1.870
-8.045,1.140,-2.928,1.007,0.366,1.843
-7.456,1.602,-2.708,1.095,0.331,1.815
-6.606,2.296,-2.430,1.201,0.302,1.784
-5.995,2.787,-2.207,1.271,0.282,1.769
-5.461,3.172,-1.973,1.334,0.253,1.759
-5.049,3.431,-1.731,1.391,0.209,1.754
-4.748,3.575,-1.451,1.459,0.118,1.746
-4.707,3.587,-1.252,1.506,0.022,1.732
-4.781,3.570,-1.077,1.555,-0.101,1.705
-4.958,3.517,-0.931,1.634,-0.310,1.643
-4.958,3.481,-0.974,1.712,-0.488,1.578
-4.820,3.491,-0.977,1.809,-0.660,1.499
-4.496,3.551,-0.771,1.981,-0.886,1.367
-4.147,3.618,-0.505,2.136,-1.046,1.253
-3.733,3.689,-0.127,2.314,-1.184,1.136
-3.103,3.816,0.622,2.563,-1.330,0.979
-2.595,3.950,1.338,2.747,-1.411,0.864
-2.119,4.049,2.150,2.919,-1.475,0.753
-1.518,4.010,3.354,3.123,-1.555,0.611
-1.075,3.900,4.281,3.255,-1.620,0.510
-0.627,3.809,5.179,3.365,-1.694,0.415
1.587,3.290,8.495,3.644,-2.239,0.117
2.018,3.163,8.923,3.671,-2.375,0.084
2.442,3.093,9.261,3.693,-2.500,0.063
2.995,3.117,9.534,3.727,-2.639,0.051
3.385,3.141,9.572,3.762,-2.710,0.052
3.711,3.120,9.512,3.808,-2.742,0.059
3.984,2.919,9.383,3.895,-2.728,0.080
4.108,2.708,9.321,3.981,-2.680,0.103
4.149,2.488,9.297,4.086,-2.610,0.130
4.125,2.260,9.342,4.207,-2.523,0.161
4.065,1.980,9.531,4.387,-2.388,0.213
4.010,1.848,9.814,4.528,-2.272,0.258
3.883,1.808,10.242,4.669,-2.148,0.310
3.529,1.765,11.025,4.838,-1.973,0.385
3.067,1.700,11.787,4.947,-1.843,0.440
2.428,1.575,12.610,5.030,-1.719,0.488
1.671,1.422,13.479,5.084,-1.600,0.525
0.565,1.288,14.715,5.101,-1.448,0.548
-0.266,1.195,15.692,5.070,-1.347,0.544
-1.099,1.113,16.683,4.998,-1.258,0.520
-2.207,0.996,18.043,4.839,-1.172,0.455
-2.978,0.946,18.979,4.673,-1.135,0.382
-3.675,0.931,19.898,4.466,-1.120,0.287
-4.506,0.974,20.949,4.131,-1.136,0.130
-4.975,1.020,21.521,3.838,-1.170,-0.007
-5.325,1.053,21.945,3.517,-1.209,-0.157
-5.576,1.113,22.326,3.062,-1.268,-0.371
-5.543,1.207,22.522,2.713,-1.309,-0.533
-5.329,1.341,22.699,2.365,-1.348,-0.692
-4.815,1.662,22.886,1.907,-1.379,-0.892
-4.307,1.978,22.958,1.569,-1.374,-1.029
-3.749,2.301,22.956,1.233,-1.339,-1.153
-3.010,2.655,22.917,0.788,-1.245,-1.294
-2.509,2.828,22.862,0.453,-1.148,-1.383
-2.009,2.883,22.738,0.120,-1.043,-1.459
-1.369,2.835,22.407,-0.319,-0.905,-1.539
-0.828,2.751,22.058,-0.642,-0.813,-1.582
-0.254,2.679,21.610,-0.954,-0.729,-1.609
0.596,2.650,20.837,-1.348,-0.632,-1.621
1.262,2.725,20.078,-1.625,-0.565,-1.609
1.918,2.823,19.302,-1.880,-0.493,-1.579
2.772,2.950,18.134,-2.191,-0.398,-1.511
3.359,3.048,17.181,-2.399,-0.331,-1.441
3.864,3.148,16.127,-2.585,-0.266,-1.356
4.391,3.251,14.643,-2.798,-0.185,-1.221
4.662,3.306,13.489,-2.927,-0.135,-1.110
4.817,3.333,12.289,-3.029,-0.096,-0.992
4.867,3.261,10.652,-3.119,-0.061,-0.825
4.793,3.182,9.431,-3.153,-0.046,-0.698
4.638,3.093,8.198,-3.150,-0.036,-0.571
4.353,2.935,6.761,-3.085,-0.028,-0.406
4.130,2.847,5.842,-2.988,-0.026,-0.290
3.915,2.890,5.037,-2.852,-0.015,-0.182
3.606,3.065,4.211,-2.618,0.029,-0.051
3.333,3.187,3.847,-2.416,0.086,0.038
3.007,3.302,3.697,-2.204,0.165,0.117
2.600,3.371,3.785,-1.989,0.256,0.185
1.958,3.445,4.269,-1.713,0.372,0.257
1.448,3.500,4.829,-1.521,0.439,0.293
0.991,3.584,5.473,-1.348,0.484,0.313
0.496,3.754,6.414,-1.152,0.519,0.318
0.175,3.970,7.187,-1.038,0.532,0.306
-0.117,4.214,7.961,-0.958,0.536,0.287
-0.548,4.506,8.930,-0.906,0.526,0.251
-0.922,4.618,9.565,-0.911,0.509,0.217
-1.341,4.626,10.149,-0.949,0.479,0.177
-3.359,4.075,10.951,-1.444,0.103,-0.120
-3.627,3.905,10.578,-1.575,-0.010,-0.201
-3.824,3.737,10.104,-1.698,-0.128,-0.281
-3.958,3.474,9.316,-1.833,-0.293,-0.382
-3.967,3.249,8.693,-1.907,-0.418,-0.451
-15.421,-3.500,-1.726,-1.635,-0.071,-0.546
-16.130,-3.773,-1.927,-1.444,0.111,-0.429
-16.647,-3.910,-1.949,-1.289,0.255,-0.356
-17.324,-4.049,-1.863,-1.078,0.444,-0.274
-17.830,-4.128,-1.702,-0.924,0.581,-0.224
-18.332,-4.221,-1.453,-0.782,0.702,-0.183
-18.986,-4.389,-1.041,-0.613,0.828,-0.141
-19.429,-4.518,-0.702,-0.503,0.892,-0.118
-19.826,-4.626,-0.359,-0.406,0.927,-0.103
-20.288,-4.745,0.057,-0.298,0.941,-0.095
-20.600,-4.834,0.373,-0.230,0.932,-0.097
-20.875,-4.944,0.685,-0.174,0.910,-0.104
-21.232,-5.057,1.058,-0.118,0.868,-0.124
-21.493,-5.164,1.305,-0.089,0.831,-0.147
-21.689,-5.284,1.518,-0.069,0.790,-0.178
-21.893,-5.459,1.765,-0.051,0.734,-0.231
-21.957,-5.595,1.901,-0.043,0.688,-0.280
-21.940,-5.725,2.023,-0.039,0.643,-0.331
-21.782,-5.897,2.124,-0.040,0.585,-0.400
-21.541,-6.002,2.176,-0.046,0.549,-0.448
-21.198,-6.043,2.243,-0.055,0.520,-0.489
-20.628,-6.031,2.332,-0.071,0.495,-0.528
-20.162,-6.029,2.363,-0.086,0.484,-0.543
-19.501,-6.050,2.332,-0.107,0.479,-0.547
-19.020,-6.079,2.236,-0.120,0.481,-0.536
-18.531,-6.096,2.078,-0.129,0.487,-0.517
-17.873,-6.160,1.810,-0.131,0.505,-0.478
-15.687,-6.179,0.860,-0.044,0.654,-0.264
-15.153,-6.072,0.658,-0.003,0.706,-0.191
-14.466,-5.847,0.414,0.061,0.789,-0.077
-14.013,-5.667,0.235,0.118,0.860,0.018
-13.637,-5.502,0.101,0.183,0.937,0.119
-13.247,-5.274,-0.038,0.281,1.049,0.256
-13.029,-5.107,-0.115,0.358,1.139,0.359
-12.878,-4.946,-0.168,0.436,1.233,0.459
-12.728,-4.685,-0.108,0.535,1.359,0.586
-12.629,-4.482,-0.007,0.602,1.451,0.676
-12.565,-4.298,0.091,0.658,1.537,0.762
-12.536,-4.051,0.287,0.716,1.645,0.868
-12.567,-3.910,0.460,0.742,1.721,0.942
-12.665,-3.833,0.644,0.753,1.784,1.008
-12.866,-3.804,0.845,0.738,1.846,1.082
-13.046,-3.824,1.010,0.703,1.875,1.127
-13.211,-3.821,1.113,0.650,1.884,1.163
-13.357,-3.742,1.097,0.554,1.874,1.200
-13.400,-3.661,0.989,0.467,1.853,1.221
-13.386,-3.553,0.718,0.373,1.829,1.236
-13.350,-3.445,0.182,0.248,1.791,1.250
-13.309,-3.405,-0.275,0.161,1.769,1.256
-13.238,-3.400,-0.725,0.084,1.733,1.257
-13.108,-3.342,-1.401,0.005,1.671,1.253
-12.965,-3.247,-1.930,-0.039,1.616,1.249
-12.768,-3.115,-2.454,-0.070,1.557,1.245
-12.462,-2.890,-3.086,-0.089,1.476,1.248
-12.239,-2.725,-3.555,-0.088,1.410,1.254
-12.012,-2.579,-3.984,-0.072,1.339,1.264
-11.758,-2.389,-4.530,-0.029,1.241,1.279
-11.538,-2.253,-4.930,0.024,1.166,1.289
-11.289,-2.095,-5.303,0.097,1.097,1.297
-10.903,-1.788,-5.741,0.225,1.022,1.304
-10.594,-1.542,-5.993,0.342,0.985,1.310
-10.314,-1.259,-6.172,0.473,0.960,1.318
-9.984,-0.950,-6.191,0.665,0.933,1.325
-9.776,-0.754,-6.088,0.819,0.911,1.327
-9.562,-0.558,-5.866,0.980,0.885,1.321
-9.237,-0.204,-5.397,1.193,0.852,1.304
-8.930,0.132,-4.932,1.345,0.831,1.286
-8.578,0.553,-4.386,1.485,0.815,1.264
-8.100,1.120,-3.565,1.644,0.790,1.233
-7.733,1.532,-2.911,1.741,0.759,1.211
-7.405,1.887,-2.234,1.820,0.713,1.189
-5.966,3.381,0.467,1.969,0.329,1.039
-5.574,3.723,0.907,1.963,0.239,0.996
-5.167,3.996,1.279,1.951,0.143,0.948
-4.628,4.341,1.717,1.929,0.002,0.883
-4.317,4.523,2.018,1.915,-0.113,0.830
-3.998,4.705,2.205,1.907,-0.230,0.781
-3.536,5.028,2.401,1.909,-0.375,0.710
-3.266,5.296,2.488,1.920,-0.484,0.652
-3.026,5.507,2.483,1.941,-0.591,0.588
-2.830,5.607,2.468,1.972,-0.693,0.520
-2.655,5.488,2.492,2.030,-0.838,0.420
-2.550,5.217,2.579,2.093,-0.967,0.336
-2.397,4.891,2.686,2.178,-1.116,0.245
-2.021,4.503,2.887,2.313,-1.323,0.123
-1.611,4.283,3.117,2.437,-1.471,0.036
-1.109,4.087,3.400,2.577,-1.608,-0.043
-0.352,3.893,3.874,2.790,-1.767,-0.127
0.242,3.733,4.319,2.964,-1.860,-0.171
0.826,3.570,4.791,3.144,-1.924,-0.197
1.532,3.438,5.619,3.385,-1.957,-0.207
1.956,3.354,6.366,3.558,-1.945,-0.195
2.291,3.251,7.221,3.718,-1.912,-0.172
2.612,3.129,8.509,3.902,-1.849,-0.125
2.772,3.057,9.538,4.014,-1.797,-0.081
2.875,3.026,10.563,4.099,-1.744,-0.029
2.895,3.065,11.624,4.156,-1.689,0.028
2.744,3.072,12.929,4.188,-1.610,0.107
2.497,2.993,13.836,4.183,-1.545,0.162
2.126,2.842,14.660,4.158,-1.472,0.207
1.451,2.574,15.706,4.097,-1.367,0.246
0.855,2.346,16.513,4.033,-1.289,0.256
0.211,2.095,17.360,3.948,-1.220,0.245
-0.634,1.683,18.548,3.799,-1.144,0.197
-1.238,1.350,19.458,3.655,-1.096,0.137
-1.769,1.077,20.413,3.476,-1.057,0.059
-2.188,0.852,21.306,3.260,-1.031,-0.034
-2.612,0.627,22.415,2.906,-1.011,-0.168
-2.813,0.548,23.118,2.602,-1.012,-0.272
-2.919,0.529,23.616,2.268,-1.023,-0.373
-2.988,0.481,23.928,1.791,-1.045,-0.502
-3.019,0.412,23.954,1.418,-1.054,-0.592
-3.069,0.345,23.791,1.040,-1.064,-0.679
-3.187,0.283,23.303,0.542,-1.080,-0.787
-3.294,0.302,22.766,0.179,-1.099,-0.866
-3.381,0.354,22.036,-0.169,-1.120,-0.942
-3.462,0.378,20.808,-0.599,-1.143,-1.043
-3.500,0.326,19.716,-0.892,-1.144,-1.120
-3.491,0.204,18.522,-1.153,-1.129,-1.196
-3.428,-0.022,16.937,-1.453,-1.086,-1.294
-3.314,-0.213,15.766,-1.641,-1.044,-1.358
-3.055,-0.460,14.241,-1.839,-0.990,-1.427
-2.756,-0.625,13.118,-1.950,-0.955,-1.462
-2.413,-0.761,12.007,-2.030,-0.918,-1.481
-1.927,-0.910,10.597,-2.091,-0.865,-1.482
-1.575,-1.013,9.610,-2.103,-0.824,-1.465
-0.462,-1.834,5.875,-1.840,-0.687,-1.270
-0.280,-2.066,5.339,-1.717,-0.676,-1.215
-0.074,-2.200,4.961,-1.574,-0.673,-1.160
0.271,-2.203,4.618,-1.356,-0.670,-1.083
0.548,-2.081,4.499,-1.179,-0.663,-1.026
0.809,-1.920,4.487,-0.996,-0.653,-0.968
1.113,-1.669,4.645,-0.754,-0.634,-0.889
1.329,-1.437,4.836,-0.573,-0.616,-0.831
1.547,-1.130,5.064,-0.395,-0.591,-0.775
1.896,-0.601,5.327,-0.158,-0.538,-0.702
2.128,-0.160,5.612,0.022,-0.479,-0.648
2.334,0.311,5.930,0.202,-0.410,-0.593
2.519,0.915,6.491,0.440,-0.315,-0.522
2.598,1.302,7.077,0.616,-0.252,-0.470
2.679,1.659,7.846,0.783,-0.203,-0.423
2.808,2.224,9.050,0.985,-0.150,-0.371
2.856,2.741,10.070,1.110,-0.104,-0.342
2.899,3.187,11.143,1.200,-0.051,-0.311
3.041,3.622,12.617,1.256,0.046,-0.268
3.086,3.812,13.769,1.247,0.128,-0.235
3.100,3.836,14.961,1.185,0.200,-0.203
3.151,3.824,16.044,1.072,0.250,-0.170
3.230,3.792,17.296,0.846,0.302,-0.120
3.242,3.824,18.220,0.623,0.315,-0.080
3.263,3.833,19.015,0.357,0.276,-0.034
3.496,3.730,19.410,-0.047,0.169,0.047
3.699,3.706,19.436,-0.375,0.086,0.128
3.879,3.764,19.271,-0.715,-0.001,0.222
3.974,3.974,18.677,-1.172,-0.125,0.366
3.836,4.096,17.983,-1.504,-0.222,0.484
3.601,4.073,17.068,-1.814,-0.318,0.607
3.280,4.113,15.835,-2.094,-0.402,0.734
2.622,4.269,13.932,-2.402,-0.458,0.902
1.973,4.338,12.531,-2.582,-0.461,1.023
1.209,4.310,11.234,-2.717,-0.444,1.135
0.134,4.228,9.649,-2.824,-0.396,1.265
-0.682,4.300,8.586,-2.854,-0.340,1.348
-1.484,4.511,7.640,-2.843,-0.261,1.419
-2.607,4.779,6.589,-2.782,-0.120,1.495
-3.548,4.824,5.974,-2.713,0.009,1.532
-4.614,4.673,5.492,-2.636,0.151,1.549
-6.184,4.223,5.131,-2.535,0.340,1.537
-7.357,3.749,5.064,-2.469,0.459,1.497
-8.428,3.275,5.176,-2.413,0.541,1.429
-9.553,2.820,5.483,-2.360,0.586,1.305
-10.132,2.667,5.756,-2.342,0.584,1.201
-10.506,2.684,6.036,-2.348,0.563,1.098
-10.779,2.818,6.354,-2.399,0.514,0.972
-10.908,2.947,6.515,-2.468,0.465,0.889
-11.044,3.048,6.610,-2.560,0.406,0.821
-11.226,3.122,6.656,-2.668,0.336,0.766
-11.499,3.208,6.534,-2.822,0.215,0.703
-11.703,3.311,6.273,-2.936,0.111,0.664
-11.921,3.455,5.887,-3.038,0.009,0.629
-12.277,3.646,5.152,-3.153,-0.100,0.590
-12.586,3.759,4.484,-3.217,-0.145,0.563
-12.965,3.783,3.759,-3.265,-0.152,0.533
-13.659,3.644,2.806,-3.304,-0.111,0.482
-15.981,2.605,0.297,-3.224,0.053,0.212
-16.393,2.246,-0.177,-3.161,0.072,0.126
-16.853,1.738,-0.759,-3.058,0.100,-0.000
-17.138,1.353,-1.106,-2.976,0.126,-0.104
-17.356,0.965,-1.331,-2.896,0.151,-0.214
-17.530,0.393,-1.482,-2.800,0.169,-0.364
-17.535,-0.053,-1.516,-2.736,0.161,-0.475
-17.284,-0.587,-1.547,-2.657,0.112,-0.612
-16.922,-0.860,-1.599,-2.601,0.062,-0.698
-16.427,-1.030,-1.674,-2.547,0.013,-0.766
-15.696,-1.180,-1.755,-2.479,-0.037,-0.822
-15.141,-1.276,-1.767,-2.433,-0.056,-0.838
-14.636,-1.350,-1.793,-2.394,-0.058,-0.832
-14.087,-1.420,-1.836,-2.347,-0.037,-0.794
-13.807,-1.470,-1.920,-2.316,-0.013,-0.746
-13.594,-1.549,-2.145,-2.265,0.028,-0.665
-13.566,-1.623,-2.361,-2.212,0.066,-0.598
-13.623,-1.719,-2.660,-2.143,0.115,-0.529
-13.843,-1.834,-3.098,-2.029,0.208,-0.441
-14.104,-1.932,-3.330,-1.929,0.293,-0.380
-14.411,-2.021,-3.515,-1.820,0.382,-0.325
-14.873,-2.143,-3.646,-1.667,0.495,-0.266
-15.234,-2.234,-3.682,-1.548,0.566,-0.229
-15.596,-2.332,-3.701,-1.429,0.627,-0.199
-17.308,-2.765,-3.292,-0.946,0.767,-0.152
-17.621,-2.851,-3.148,-0.877,0.765,-0.159
-18.002,-2.962,-2.969,-0.802,0.742,-0.178
-18.237,-3.021,-2.899,-0.758,0.715,-0.197
